Log file open, 12/22/22 10:29:51
[2022.12.22-05.30.08:074][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Floor.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Basic_Floor.uasset"
[2022.12.22-05.30.08:075][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Wall.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Basic_Wall.uasset"
[2022.12.22-05.30.08:076][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset"
[2022.12.22-05.30.08:077][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_New.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Brick_Clay_New.uasset"
[2022.12.22-05.30.08:081][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset"
[2022.12.22-05.30.08:082][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset"
[2022.12.22-05.30.08:082][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset"
[2022.12.22-05.30.08:083][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
[2022.12.22-05.30.08:084][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset"
[2022.12.22-05.30.08:085][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset"
[2022.12.22-05.30.08:086][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset"
[2022.12.22-05.30.08:087][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset"
[2022.12.22-05.30.08:088][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Grime.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Concrete_Grime.uasset"
[2022.12.22-05.30.08:089][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Panels.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Concrete_Panels.uasset"
[2022.12.22-05.30.08:090][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Poured.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Concrete_Poured.uasset"
[2022.12.22-05.30.08:091][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Tiles.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Concrete_Tiles.uasset"
[2022.12.22-05.30.08:091][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Glass.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Glass.uasset"
[2022.12.22-05.30.08:092][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Grass.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Ground_Grass.uasset"
[2022.12.22-05.30.08:093][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Gravel.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Ground_Gravel.uasset"
[2022.12.22-05.30.08:094][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Moss.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Ground_Moss.uasset"
[2022.12.22-05.30.08:095][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset"
[2022.12.22-05.30.08:095][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2022.12.22-05.30.08:096][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Chrome.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Metal_Chrome.uasset"
[2022.12.22-05.30.08:097][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2022.12.22-05.30.08:098][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2022.12.22-05.30.08:098][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2022.12.22-05.30.08:099][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2022.12.22-05.30.08:100][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2022.12.22-05.30.08:102][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2022.12.22-05.30.08:102][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2022.12.22-05.30.08:103][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2022.12.22-05.30.08:104][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2022.12.22-05.30.08:106][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2022.12.22-05.30.08:107][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2022.12.22-05.30.08:108][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2022.12.22-05.30.08:109][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2022.12.22-05.30.08:110][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2022.12.22-05.30.08:112][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2022.12.22-05.30.08:113][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2022.12.22-05.30.08:114][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2022.12.22-05.30.08:115][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2022.12.22-05.30.08:115][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2022.12.22-05.30.08:116][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2022.12.22-05.30.08:117][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2022.12.22-05.30.08:118][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2022.12.22-05.30.08:119][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2022.12.22-05.30.08:120][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2022.12.22-05.30.08:120][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2022.12.22-05.30.08:121][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2022.12.22-05.30.08:122][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2022.12.22-05.30.08:123][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2022.12.22-05.30.08:124][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
[2022.12.22-05.30.08:124][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2022.12.22-05.30.08:125][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2022.12.22-05.30.08:126][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2022.12.22-05.30.08:127][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_TriPyramid.uasset"
[2022.12.22-05.30.08:127][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2022.12.22-05.30.08:128][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2022.12.22-05.30.08:129][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2022.12.22-05.30.08:130][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2022.12.22-05.30.08:134][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2022.12.22-05.30.08:137][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2022.12.22-05.30.08:138][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2022.12.22-05.30.08:141][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2022.12.22-05.30.08:144][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2022.12.22-05.30.08:149][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2022.12.22-05.30.08:152][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2022.12.22-05.30.08:157][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2022.12.22-05.30.08:160][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2022.12.22-05.30.08:165][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2022.12.22-05.30.08:168][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2022.12.22-05.30.08:172][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
[2022.12.22-05.30.08:175][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset"
[2022.12.22-05.30.08:178][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset"
[2022.12.22-05.30.08:179][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Burst_M.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Burst_M.uasset"
[2022.12.22-05.30.08:180][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_D.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Bush_D.uasset"
[2022.12.22-05.30.08:181][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Bush_N.uasset"
[2022.12.22-05.30.08:182][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset"
[2022.12.22-05.30.08:183][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset"
[2022.12.22-05.30.08:184][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_M.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Chair_M.uasset"
[2022.12.22-05.30.08:186][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Chair_N.uasset"
[2022.12.22-05.30.08:187][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Checker_Noise_M.uasset"
[2022.12.22-05.30.08:191][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset"
[2022.12.22-05.30.08:193][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2022.12.22-05.30.08:197][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2022.12.22-05.30.08:199][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2022.12.22-05.30.08:222][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2022.12.22-05.30.08:225][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2022.12.22-05.30.08:228][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2022.12.22-05.30.08:232][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2022.12.22-05.30.08:391][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2022.12.22-05.30.08:395][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2022.12.22-05.30.08:398][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2022.12.22-05.30.08:403][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2022.12.22-05.30.08:406][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2022.12.22-05.30.08:409][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2022.12.22-05.30.08:412][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2022.12.22-05.30.08:415][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2022.12.22-05.30.08:415][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2022.12.22-05.30.08:417][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2022.12.22-05.30.08:418][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Door_M.uasset"
[2022.12.22-05.30.08:419][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Door_N.uasset"
[2022.12.22-05.30.08:420][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
